id,title,description,category,price,ranking
B005VEDXI6,Titanium Dioxide - 4.4oz / 125g,Description: White pigment of crystalline structure with a high refractive index and great inertness...,Skin Protection | Skin Care | Sun,7.05,31387
B005VEDY8K,Zinc Oxide (micronized) - 1.8oz / 50g,"Description: USP grade zinc oxide, from natural zinc ore, super-finely micronized (particle size 200...",Skin Protection | Skin Care | Sun,9.2,135664
B005VEE07O,Alpha-Arbutin - 0.35oz / 10g,Description: Alpha-Arbutin (4-Hydroxyphenyl-D-lucopyranoside) is a synthetic and functional active i...,Face | Skin Care | Treatments & Masks,22.8,270714
B005VEE0FQ,Polysorbate 20 - 4.2floz / 125ml,Description: Emulsifying agent consisting of laurate esters of sorbitol consisting of the monoester ...,Tools & Accessories | Spa Slippers | Nail Tools,5.7,30915
B005VEE0OW,Licorice Extract - 2.0floz / 60ml,"Description: Extract of licorice roots (glycyrrhiza glabra) in a base of glycerin and water, preserv...",Face | Skin Care | Treatments & Masks,8.4,8340
B005VEE6GE,Vitamin C in Silicone (L-ascorbic acid) - 3.5oz / 100g,"Description: Active form of vitamin C stabilized in a blend of emollients and silicones, contains 10...",Face | Skin Care | Treatments & Masks,16.9,209865
B005VEE7L8,Carnauba Wax - 4.4oz / 125g,Description: Natural vegetable wax exuded by the leaves of a palm tree (copernicia cerifera) growing...,Makeup | Lips | Lipstick,7.3,146341
B005VEREIG,"American Crew: Military Classic Firm Hold Styling Gel, 8.45 oz","This alcohol-free, long-lasting gel provides the ultimate hold and increases the hair's thickness an...","Creams, Gels & Lotions | Styling Products | Hair Care",11.5,111879
B005VEWDXM,"Puppy Paint Nail Polish, Tails of Royalty","Puppy Paint is a non-toxic, odorless nail polish made especially for dogs. Its hypoallergenic formul...",Nails | Makeup | Nail Polish,15.05,197873
B005VEWE86,"Puppy Paint Nail Polish, Call of the Wild","Puppy Paint is a non-toxic, odorless nail polish made especially for dogs. Its hypoallergenic formul...",Nails | Makeup | Nail Polish,13.4,79362
B005VEZG7C,Pacifica Tuscan Blood Orange Take Me There Set,Pacifica Tuscan Blood Orange Take Me There Set,Bath & Body | Sets,29.95,407637
B005VFEVUO,The Socialite Folding Make-Up Bag,"It features four clear plastic, zippered pockets (with large pull-tags) to hold jewelry, makeup or o...",Tools & Accessories | Tote Bags | Bags & Cases,,622098
B005VFITKC,Rain Of Prosperity Aura Mist,This money mist will create a prosperous atmosphere of lightness and generosity. Bergamot and basil ...,Body Sprays | Fragrance | Women's,17.95,181540
B005VGFL20,BioSwiss Exfoliating Bath Sponge (Assorted Colors) 1 ea.,A great spong for everyone and nice enough for a gift. Bring home this spa quality scrubber today.,"Bath & Body | Loofahs, Sponges & Poufs | Bathing Accessories",7.88,364400
B005VH12J0,SpaRitual Water Collection Nail Lacquer Mini Gift Set 4 piece,"SpaRitual Water Collection Nail Lacquer Mini Gift Set features a soothing, calming quadrant of 4 cre...",Nails | Makeup | Nail Polish,,385398
B005VH6PBK,French Nail Guide Line Sticker 3 Styles DIY Stencil - 4 Pack With Bonus Nail Stickers,If you're a professional nail artist stock up on your French Manicure guides with this pack of stick...,Tools & Accessories | False Nails | Nail Tools,4.16,268976
B005VHG10A,Irish Spring Original 8 Hour Scent Body Wash 18 oz (Pack of 6),Irish Spring Original 8 Hour Scent Body Wash 18 oz (Pack of 6),Bath & Body | Cleansers | Body Washes,,391698
B005VI58W6,Olay Regenerist Micro-Exfoliating Advanced Anti-Aging Wet Facial Cleansing Cloths - 4 Pack,"Gently detoxifies skin by removing dirt, oil and make-up. Micro-Exfoliating Cloth Infused with Anti-...",Cleansers | Face | Skin Care | Cloths & Towelettes,42.99,252250
B005VIF8N0,Hair-tek Hair Building Fibers Instantly Conceal Balding Color Light Brown 50 Gr 4 Thinning Hair,"Hair-Tek was designed for those men and women who want the appearance of a full head of hair, but li...",Hair Loss Products | Styling Products | Hair Care,43.0,610698
B005VIO6AQ,Nixs Collection-Sugar Skull #1 Airbrush Makeup Face Template,EBA and Nick Herrera have teamed up to create NIX stencil collection of Sugar Skulls and Evil Clown....,Makeup | Body,32.26,492596
B005VIO6RY,Nixs Collection-Sugar Skull #2 Airbrush Makeup Face Template,EBA and Nick Herrera have teamed up to create NIX stencil collection of Sugar Skulls and Evil Clown....,Makeup | Body,32.26,439767
B005VIO75A,Nixs Collection-Sugar Skull #3 Airbrush Makeup Face Template,EBA and Nick Herrera have teamed up to create NIX stencil collection of Sugar Skulls and Evil Clown....,Makeup | Makeup Sets,32.26,415524
B005VJ4COU,4 oz Nix Endura Zombie Gray Alcohol Based Airbrush Makeup,Nick Herrera''s signature Halloween Endura Paint Collection brings you colors specifically designed ...,Makeup | Body,41.5,312130
B005VJQ7L6,Avon Glazewear Dazzle Pink Radiance,"Avon Glazewear Dazzle Pink Radiance  best lip gloss, great color",Makeup | Lip Glosses | Lips,4.99,321567
B005VJTN3U,China Glaze Blue Year's Eve 80521 Nail Polish [Misc.],China Glaze Blue Year's Eve is a deep blue semi-transparent jelly base with glass fleck shimmer nail...,Nails | Makeup | Nail Polish,4.63,120716
B005VKT41U,Chanel Ultra Correction Lift .17 oz / 5ml Promo Travel Size Lifting Firming Day Cream SPF 15 SAMPLER,Chanel Ultra Correction Lift .17 oz / 5ml Promo Travel Size Lifting Firming Day Cream SPF 15,Face | Skin Care,,589388
B005VKWJ0S,Bvlgari au the blanc (white tea) bath tea bags Set of 6,Bvlgari eau parfumee bath tea bags,Body | Skin Care | Lotions | Moisturizers,54.95,64815
B005VLBB5G,Nailtiques Sampler Kit 8 piece,"Nailtiques Sampler Kit helps repair and restores your nails. The expert combination of nail oil, cre...",Tools & Accessories | Sets & Kits | Nail Tools,,239613
B005VLZQ0M,Women Rhinestone Decor Brown White Striped Bow Barrette Snood Hair Net,Rhinestone decor brown white striped bow barrette with crocheted hairnet. Can keep your hair neat an...,Styling Accessories | Styling Tools | Hair Care | Clips,3.95,215549
B005VMHWRQ,TONYMOLY Petite Bunny Gloss Bar #1 juicy strawberry,TONYMOLY Petite Bunny Gloss Bar #1 juicy strawberry Made in KOREA,Makeup | Lip Glosses | Lips,0.01,44898
B005VNFLM8,China Glaze Ring In The Red 80519 Nail Polish,China Glaze Ring In The Red is a bright pink-toned semi-translucent jelly red with red glitter nail ...,Nails | Makeup | Nail Polish,4.95,208980
B005VNKCJU,China Glaze Twinkle Lights 80513 Nail Polish,"China Glaze Twinkle Lights, .50 oz. full size.Clear base with gold, red and green glitter nail polis...",Nails | Makeup | Nail Polish,7.99,144090
B005VNQTVU,Vidal Sassoon Flex Comb,Brown flex comb with wide tooth teeth to securely hold hair back out of the way. The unique design s...,Styling Accessories | Styling Tools | Decorative Combs | Hair Care,2.99,106877
B005VOYSJY,Earth Therapeutics Regular Leopard Bristle Hair Brush 1 unit,life + style EARTH THERAPEUTICS NATURAL BRISTLE Minimizes Static CUSHION BRUSH TRUE TO LIFE Construc...,Brushes | Styling Tools | Hair Care,10.31,335643
B005VOZDUC,YARDLEY by Yardley for WOMEN: ENGLISH LAVENDER BODY LOTION 8.4 OZ,YARDLEY by Yardley for WOMEN ENGLISH LAVENDER BODY LOTION 8.4 OZ Launched by the design house of Yar...,Body | Skin Care | Moisturizers | Lotions,14.58,29497
B005VOZOE2,"Bio Nutrition Blood Pressure Wellness Tabs, 60 Count",Bio Nutrition Blood Pressure Wellness is a synergistic blend of the highest quality raw materials in...,Body | Skin Care | Lotions | Moisturizers,11.48,142704
B005VP12JW,YARDLEY by Yardley ENGLISH ROSE BODY LOTION 8.4 OZ,Yardley English Rose Perfume Moisturising Body Lotion 8.4 Oz / 250 Ml for Women by Yardley Of London...,Body | Skin Care | Lotions | Moisturizers,9.81,32510
B005VP1SBY,Shea Natural Whipped Shea Butter Original Fragrance Free -- 7 oz,"This 100% pure unrefined Shea Butter is extracted from the seed of the West African Karite Tree, kno...",Body | Skin Care | Lotions | Moisturizers,10.1,111787
B005VP7K5C,"Juicy Couture Viva La Juicy Eau De Parfum Spray, 1 Ounce",Viva La Juicy By Juicy Couture Eau De Parfum Spray 1 Oz Traveler With Charm For Women,Body | Skin Care | Lotions | Moisturizers,29.0,82253
B005VQCFK6,Miss Jessie's Creme de La Creme Conditioner 1oz,BeautyOnline Special deal for your hair and eye make-up! A must have follow up daily conditioner to ...,Hair Care | Conditioners,4.49,527183
B005VQSVLI,YARDLEY by Yardley for WOMEN: ENGLISH ROSE BODY WASH 6.8 OZ,YARDLEY by Yardley for WOMEN ENGLISH ROSE BODY WASH 6.8 OZ Launched by the design house of Yardley i...,Body | Skin Care | Lotions | Moisturizers,10.0,197700
B005VQXLOU,GOODY HAIR COLORFUL BALL OF BANDS OUCHLESS GENTLE PONYTAILERS (100pack),GOODY HAIR COLORFUL BALL OF BANDS OUCHLESS GENTLE PONYTAILERS (100 IN A pack),Styling Accessories | Styling Tools | Ponytail Holders | Hair Care,,296961
B005VRA66K,"Versace Diamond Eau De Toilette Spray, Yellow, 3 Ounce",Buy Versace Women's Perfumes - Yellow Diamond by Versace for Women 3.0 oz Eau de Toilette Spray,Fragrance | Women's | Eau de Toilette,45.95,15946
B005VRPAMK,8-Bit Hair Bow,"Rawk it, old skool girl.  You were a gamer before they made pink controllers. Heck, you were a gamer...",Styling Accessories | Styling Tools | Barrettes | Hair Care,8.75,28057
B005VS75LS,Dawnmist&reg; Hand and Body Lotion Packet (Case of 100),0.35 fl oz packet,Body | Skin Care | Lotions | Moisturizers,8.25,230778
B005VSFRR2,G.m Collin Exfozyme Exfoliant 200ml/7oz,Exfozyme is an enzyme-based exfoliant that requires no mechanical manipulation. It refines the skin ...,Exfoliators & Scrubs | Face | Skin Care,61.48,215339
B005VSTD0O,G.m Collin Native Collagen Gel 150ml/5oz,brand new,Face | Skin Care | Fluids | Fluids & Lotions | Creams & Moisturizers,92.98,67835
B005VSUUL0,G.m Collin Puracne Oxygen Gel Pro Size 150ml/5oz,PURACNE OXYGEN GEL is a non-comedogenic and ultra-soft oxygenating gel. Formulated with 2% Salicylic...,Cleansers | Face | Skin Care | Gels,42.37,133507
B005VSYHY6,Kiehl's Facial Fuel Transformer Age Correcting Moisture Gel - 75ml/2.5oz,"A weightless hydrating gel for men Contains protein-charged Blue Algae, rich in Amino Acids & Vitami...",Face | Skin Care | Treatments & Masks,,396147
B005VT4DW6,Daily Luxuries Cotton Moisture Booties,"Specially designed for comfort, these Moisture Booties help feet absorb more of the emolients they n...",Bath & Body | Bathing Accessories | Bath Mitts & Cloths,,987514
B005VT6N4C,China Glaze Glittering Garland 80516 Nail Polish [Misc.],China Glaze Glittering Garland is a dark green semi-transparent jelly base with green micro-glitter ...,Nails | Makeup | Nail Polish,1.43,186414
B005VT7AJ4,"China Glaze Nail Polish, Winter Berry, 0.5 Fluid Ounce",A fun red color that is the perfect shade for the Christmas season. Festive and fun with lots of shi...,Nails | Makeup | Nail Polish,4.93,66749
B005VTHSEQ,Pelindaba Lavender Silky Milk Bath Soak - 12 oz,Pelindaba Lavender's Silky Milk Bath is a luxurious herbal bouquet bringing all the beneficial prope...,Bath & Body | Bath | Bubble Bath,25.0,639773
B005VTHSZ0,Pelindaba Lavender Body Oil with Organic Lavender Essential Oil - 8 fl oz,Pelindaba's Lavender Body Oil is a highly versatile oil for general body application that takes full...,Body | Skin Care | Oils | Moisturizers,18.0,531744
B005VTHTI6,Pelindaba Lavender All-Natural Lavender Body Mist - 4 fl oz,Pelindaba Lavender's Body Mist is a long-standing favorite that incorporates the premium early-stage...,Body | Skin Care | Oils | Moisturizers,11.0,136909
B005VTPR4E,"Bvlgari Women EDP Spray, jasmin noir, 3.4 Ounce","launched by the design house of bvlgari in 2008, bvlgari jasmin noir by bvlgari is classified as a f...",Eau de Parfum | Fragrance | Women's,53.89,6348
B005VTZZUA,Chang Sheng Herbal Rejuvenating Beauty Soap,Over 90% of sufferers are infected at birth with parasites that cause ugly skin. QINGDAO MEDICAL UNI...,Bath & Body | Cleansers | Soaps,14.5,75713
B005VU5Y2I,Ahava Gift Pack Mineral Duo Hand Cream And Body Lotion,"A gift from nature, Dead Sea minerals are known to improve your skins well being and youthfulness",Body | Skin Care | Lotions | Moisturizers,,714725
B005VU8RXQ,Spa Sitter - Luxury Bath Mitt,"Gentle enough for daily use, ultra lush bath mitt softens and renews for a more youthful glow.",Bath & Body | Bathing Accessories | Bath Mitts & Cloths,7.5,754612
B005VU9EKQ,Nioxin System 1 Cleanser 300 Ml Andskalp Terapy 300 Ml,Limited Edition!,Hair Loss Products | Hair Regrowth Treatments | Hair Care,25.0,345187
B005VU9FDC,Nioxin Shampoo and Cleanser 10 Oz System #2,Combinations contains 1 Nioxin System 2 Cleanser 10oz and 1 Nioxin System 2 Scalp Therapy 10 oz,Hair Loss Products | Hair Regrowth Treatments | Hair Care,29.0,219871
B005VU9GWM,"OPI Winter Mini Mani Kit, Avoplex Manicure Set, 3 pc",Skin Kit from Dermalogica for dry or dehydrated skin. Jumpstart your healthiest skin with a dry skin...,Tools & Accessories | Sets & Kits | Nail Tools,12.8,344183
B005VUH6M4,"Manitoba Harvest Organic Hemp Pro Fiber Protein Powder, 32 Ounce Pouch",Organic HempPro Fiber is packed with 13g fiber per 30g serving. One serving of HempPro Fiber represe...,Body | Skin Care | Lotions | Moisturizers,26.74,
B005VUHV92,Designer Whey Whey Prot 2-Go Drink Mix Lemonade (Pack of 5),Designer Whey - Whey Protein 2-Go Post Workout Recovery Drink Mix Lemonade 5 Packets,Body | Skin Care | Lotions | Moisturizers,10.96,1076568
B005VV5YM2,Clarins Everlasting Compact Foundation SPF 15 110 Honey,Buy Clarins Foundations - Clarins Everlasting Compact Foundation SPF 15 110 Honey. How-to-Use: Apply...,Makeup | Face | Foundation,42.95,174991
B005VVA9W2,"So De La Renta By Oscar De La Renta - Eau De Toilette Spray - 1.7 Fl. Oz., 1.7 Fl Oz","Buy Oscar de la Renta Women's Perfumes - So de la Renta captures the spontaneous, humorous, independ...",Fragrance | Women's | Eau de Toilette,25.98,986412
B005VXO2B4,Malibu C Hard Water Weekly Demineralizer - 3 Packets,"A patented, fresh-dried vitamin complex that dissolves into a gel in the palms of the hands forming ...",Hair & Scalp Treatments | Hair Care,12.62,129756
B005VYHN50,Lemon Tea Tree Bio Essence Oil with Vitamin E,Bio-Essence Oils use natural ingredients to help moisturize and soften skin from the effects of ever...,Body | Creams | Skin Care | Moisturizers,,286829
B005VZ31LE,Valera Swiss Metal Master 2000 &quot;Light&quot; Ionic Tourmaline,Valera Professional Metal Master 2000 Light Hair Dryer with Ions Generator and Tourmaline Technology...,Styling Tools | Hair Dryers | Hair Care,190.99,406256
B005VZXC3G,China Glaze Santa's Little Helpers Gift Set - 4 mini bottles,"Product DescriptionContains 4 mini polish: Ring in the Red, Holly-Day, Twinkle Lights and Velvet Bow",Nails | Makeup | Nail Polish,9.98,164731
B005VZY58C,China Glaze Meet Me Under the Mistle Toe Christmas 2011,Set include 3 polishes: _ Bring in the Red _ Velvet Bow _ Glittering Garland _ FREE Luxurious Lip La...,Nails | Makeup | Nail Polish,13.8,227543
B005VZYMGC,China Glaze Holiday Spirits Nail Polish Holiday Gift Set,"Set includes three polishes: icicle, champagne bubbles & glittering garland and a pewter bottle stop...",Nails | Makeup | Nail Polish,10.97,246322
B005W1DY8M,"HOT TOOLS HT5103B Tiny Bubbles Flat Iron, Pink, 1 Inch",Patented pulse technology for gets hot stays hot performance senses heat loss and begins restoring i...,Flattening Irons | Styling Tools | Hair Care | Irons,45.44,298046
B005W1DYO6,"HOT TOOLS HT5003B Tiny Bubbles Ionic Dryer, Pink","Direct ion technology, this patented technology maximizes the benefits of ionic airflow by injecting...",Styling Tools | Hair Dryers | Hair Care,49.99,331818
B005W2Z2YA,"Covergirl Outlast Smoothwear Lip Liner, Nude 130 .09 Oz (250 Mg), 2 Ea",Made in the USA!,Lip Liners | Makeup | Lips,12.0,242953
B005W3103G,Victoria Secret Merry Merry Pink Body Lotion Winter Berry and Magnolia Limited Scent 13.5 Oz,Victoria Secret Merry Merry Pink Body Lotion Winter Berry and Magnolia Limited Scent 13.5 Oz,Body | Skin Care | Lotions | Moisturizers,21.27,339895
B005W31DR4,"Victoria Secret Merry Merry Pink Body Mist, Winter Berry &amp; Magnolia 8.4 Oz","Victoria Secret Merry Merry Pink Body Mist, Winter Berry & Magnolia 8.4 Oz",Body Sprays | Fragrance | Women's,16.95,222556
B005W32BB6,Derma E Tropical Solutions Facial Moisturizer SPF 15 2 oz,Derma-E Moist Face Tropical Solutions Spf15 2 oz,Face | Skin Care | Fluids & Lotions | Lotions | Creams & Moisturizers,24.57,265049
B005W32OPE,"Derma E Vanilla Bean Cleansing Mousse, Age-Defying Facial Cleanser 4 oz",.,Cleansers | Face | Skin Care,,684732
B005W38YB2,"Splurge Skincare Lip Buttah - Peppermint, 0.15 oz.","A creamy, long lasting, and incredibly moisturizing lip balm.",Bath & Body | Body Scrubs | Scrubs & Body Treatments,7.0,955220
B005W39F56,"Splurge Skincare The Rub - Lemon, 8.0 oz.","Simply the best sugar scrub you'll ever use. Moisturizing without being greasy, and exfoliating with...",Bath & Body | Body Scrubs | Scrubs & Body Treatments,26.0,329206
