id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets
B0000798NA,ProdName       explicit_lyrics,Soundtracks | Movie Soundtracks,19.01,4.6,AGKUXV4BQW55LVPS5RLNIAYSMDKQ,B00009XG2V|B0000DZFL0|B0001AP12G|B00005ONMT|B00004VW9P|B00007FZIJ|B00005U2LB|B00006BTD5|B000002B5L,Can you recommend a soundtrack with strong lyrical content for an intense storytelling experience?,3,"The user shows a preference for music deals, particularly CDs priced between $7 and $10.",Can you recommend a soundtrack with strong lyrical content for an intense storytelling experience? I'm not sure about the specific listening scene.,-1.0,
B000002IHO,The Firm,Album-Oriented Rock (AOR) | CDs $7 - $10 | Classic Rock | Today's Deals in Music,7.64,4.6,AEYCQCBHWKXS3TVRLZG7PPRNDNIQ,B000003CMC|B00000DTNW|B00007KWHN|B00005B361|B000002PC9|B0012GMV9Y|B00851ISVO|B000002IIG|B001LOU6ZI|B00JRBGDBS|B00NFSM462|B0054YHAAU|B00RUT3DTE|B000002IAO|B000002OX7|B001VZY4LY|B000002P6S|B0012GMW9I|B000008LO6|B000002KHL|B000002J6F|B0018YIW48|B0052SNOIK|B0000011MY|B00004WJFM,I'd like to find a CD that's perfect for a nostalgic road trip with classic rock vibes.,3,The user shows a unique preference for progressive rock and pop elements within their rock music selections. They also seem to favor albums that have historical significance or are considered iconic within the rock genre.,I'm looking for a CD that's great for a road trip. I'm not sure about the specific listening scene.,-1.0,
B0000028TU,Greatest Hits,Dance & DJ | Today's Deals in Music | CDs $7 - $10 | Dance General,7.73,4.7,AHCHZN6DMPXJ5QMCPXAE3HIKJ2AQ,B00000DCEO|B000001FQY|B000034CV5|B000021XUN|B000003N89|B00000J7SC|B00000284F|B00000AGDX,Can you suggest a music CD that will help with creating a joyful atmosphere for a dance party?,1,The user has a unique preference for music that includes elements of Broadway & Vocalists and Latin Pop.,Can you suggest a music CD that will help with creating a joyful atmosphere for a dance party? Please recommend me some different styles of music.,-1.0,
B003KJ4C2U,Distant Worlds II: More Music From Final Fantasy,Pop,20.62,4.7,AH3UAADIN3CFZMZ3SGRFMTU2GFXQ,B00005MOQX|B000RJEIPC|B0002ZEX9M|B00006F1IJ|B002P6F76Y|B00005RGNJ|B00008YLSC,Do you know any music that would work well for a dance party with international and electronic vibes?,0,"The user has a unique preference for music that blends international influences with electronic and jazz elements, as seen in their interest in Ghibli Jazz and Bob James.",Do you know any music that would work well for a dance party with international vibes?,1.0,international vibes
B08BDWYGX8,Birth Of Bebop: Celebrating Bird At 100 Vol 1,Bebop | Jazz,18.0,4.5,AEAHYLHFDIBRSYPSO64AMLXEF66Q,B09K8475KY|B09J7NS1DV|B09SVYSXB3|B092CDYSTF|B08Z5TLGBB|B09MKN89MG|B01CDT25TY|B079VD2YRP,I'm looking for something that's a jazz album and also works for an intellectually engaging evening at home.,3,"The user has a unique preference for specific jazz labels such as Blue Note Records and Verve, as well as a taste for classic and contemporary jazz collections.",I'm looking for a jazz album for an engaging evening at home. I'm not sure about the specific listening scene.,-1.0,
B001VS46DC,Diana Krall: Live in Rio,Jazz | Vocal Jazz,8.98,4.5,AFDL2VPXVYAEWF7JRIWSLAAF7UYA,B000006NUW|B00CIJZV6E|B00000DS1G|B00005LITM|B00005BCJA|B005PTQPU0|B002SQJVN6,Can you suggest a music for a sophisticated evening gathering that aligns with my diverse taste in mid-20th century music?,2,"The user shows a unique preference for niche and eclectic music genres, as indicated by their interest in 'International Music' and 'Imports'. They also have a penchant for nostalgic or retro music styles, such as 'Oldies' and 'Bubblegum'.",Can you suggest music for a sophisticated evening gathering that aligns with my diverse taste in mid-20th century music? I’m particularly interested in vocal jazz for creating a sophisticated ambiance and jazz for emotional depth.,2.0,sophisticated evening gathering|vocal jazz for creating a sophisticated ambiance and jazz for emotional depth
B0010DJ1C4,Saving Sarah Cain,Pop | Easy Listening,13.68,4.7,AF4GMLDCUZSG62IB5S77SFDPPTEA,B075V9T65T|B0001EQ4C8|B000000WFZ|B0000CE752|B002HFP0QU|B001D0EI3Q|B00005USBH|B00009XBWW|B000008FKD,Can you point me to a soundtrack that's best for a relaxing evening at home?,1,"The user has a unique preference for music that evokes nostalgia and emotion, as indicated by their interest in oldies and movie scores.",Can you point me to a soundtrack that's best for a relaxing evening? Please recommend me some different styles of music.,-1.0,
B000P2A242,Memory Almost Full,Classic Rock | Album-Oriented Rock (AOR),16.87,4.3,AGZHRAKT3H6NGB6FWPVD2GL2EOUA,B000002UC5|B000001JYU|B000002ULO|B000002UC7|B000HC2NL0|B00001ZSXH|B00005TSS8|B000001JYY,I'm looking for a classic rock or AOR album that emphasizes traditional rock elements and offers a cohesive listening experience; any recommendations?,-1,"The user has a unique preference for Album-Oriented Rock (AOR) and Progressive music styles, indicating a taste for complex and thematic musical compositions.",Classic rock or AOR album that emphasizes traditional rock elements and offers a cohesive experience.,2.0,Classic rock album|AOR album
B0001XALH8,Live at the Aquarius Theater: Second Performance,Indie & Alternative | Proto Punk | Hardcore & Punk,169.99,4.7,AFXFNTWJAABX4VYP3DUDJMMAALQA,B0001XALGE|B0001MXOF0|B000QETLUU|B000IFRQL8|B00004YMTH|B00K03YWQU,I'm looking for a music track that captures the energy of a live concert experience.,1,"The user has a unique preference for proto punk and hardcore punk music, as well as a taste for experimental and fusion genres like bebop and rock tributes.",I'm looking for a music track that captures the energy of a live concert. Please recommend me some different styles of music.,-1.0,
B0002MGY5G,No Quarter - Jimmy Page & Robert Plant Unledded,Album-Oriented Rock (AOR) | Classic Rock,,4.6,AFE3MNESZG6TNMRFXI64HTSUSTZA,B000GYHXYG|B000JBWWEC|B00000061Q|B000001CW8|B0006U3UBU,Do you have any suggestions for music that would be good for a nostalgic gathering with a focus on vintage rock guitar sounds?,2,"The user shows a unique preference for international and regional music styles, with a particular interest in Chicago Blues and other specific blues subgenres.","I’m looking for suggestions for music that would be good for a nostalgic gathering with a focus on vintage rock guitar sounds, and I’d also love recommendations for road trips and classic rock radio.",2.0,nostalgic gathering with a focus on vintage rock guitar sounds|road trips and classic rock radio
B000WCDI78,22 More Hits,Today's Country | Country,10.97,4.8,AFZXEMLLRLM6NSW2XVRGSPA5KGIQ,B00008J2RL|B0000AQS53|B013U3SVU4|B0000631E5|B000Q6RIGW,Can you recommend a playlist for a lively evening at a country-themed bar?,2,"The user shows a preference for curated collections and greatest hits albums, indicating a taste for well-known and popular tracks within their preferred genres.",Can you recommend a playlist for a lively evening at a country-themed bar? I’m also looking for something that would work well for a backyard barbecue and a road trip.,3.0,a lively evening at a country-themed bar|a backyard barbecue|a road trip
B0B4KXHVCJ,Patient Number 9,Rock,11.97,4.7,AFW4GL2GTF2O6O3FMLFLRA4ZVT7Q,B0B2F4QHZ1|B0B3233KQV|B01B2IOKQS|B08KJ667RS|B008XNPLZ0|B001CITRD0|B085RT8D82|B0751BMCMD,"Can you point me to a rock music track titled ""Patient Number 9"" that I might like?",-1,"The user has a unique preference for live music albums and collections from specific eras, such as the late 70s to 80s.","Can you point me to a rock music track titled ""Patient Number 9""?",1.0,rock music track titled 'Patient Number 9'
B00IXHBL7I,Led Zeppelin,Arena Rock | Classic Rock,17.15,4.8,AGHLWEWBURHDDCZZXMUU357YJPPA,B00JJ7XKBG|B00843TZJ2|B000002AT2|B000003D3E,What’s the best music I can use to energize a large crowd at a big event?,2,"The user has a unique preference for musical albums related to Broadway and vocalists, as well as a specific interest in Christmas-themed music.","I’m looking for the best music I can use to energize a large crowd at an event, and I’d love recommendations that also work for stadium concerts and festival performances.",3.0,energize a large crowd at an event|stadium concerts|festival performances
B007PSY1H8,The Way Home,Pop,14.73,4.8,AG4C56GT5DXXEZ7DP7D6GC7TDREQ,B0034PWIU8|B000HRME6Y|B000A5FA4G|B0016MJ2O6|B0019FYODY|B0002RQOEW|B0000W65KW|B000071W2P,I'm interested in a tune that can liven up a dance party.,0,"The user has a unique preference for music that blends elements of electronica with indie and alternative styles, as well as a taste for new wave and post-punk influences.",I'm interested in a tune that can liven up a dance party.,1.0,a tune that can liven up a dance party
B003NWS5AO,Band Of Joy,Classic Rock | Album-Oriented Rock (AOR),10.98,4.5,AFL4AOHMYH5OT5VTBMK7YTYPFSXA,B00192KCQ0|B000KGGB2A|B000UMQDHC|B000UFAURI|B000RLIYZA|B00065GIM8|B000002VCU|B000ELJBAK|B00005UEPL|B000001ELF|B00000C28K|B000PC1QLU|B000RGSOBO|B000PMLFRU|B000000OAL|B000000OBJ|B0000072IT|B0000457EU|B000002J0B|B000IOM0YM|B000002PCO|B000H7JD4K|B000002OX7|B000IONLN6|B000H30BCM|B000I8OFZU|B0009A1AS2|B000065DWB|B000051Y0I|B00004YC1W|B000AA3052|B00009Z570|B00000721O|B000B2YQDE|B000002U82|B00004Y6NP|B00000DQWC|B000005IL1|B000F7MG4G|B000FC2HT0|B000002J29|B000003ORJ|B0000AQVCL|B00004TDJ9|B000EJ9MTW|B000000OAC|B0007LLPM4|B000069KN8|B00097A5HC|B000E6UK5K|B00000I01H|B0000973HA|B0000025HO|B000AL730O|B000B5KRTI|B00006BTAN|B000001EL1|B000001ESD|B000024D4R|B000002J09|B000002KDO,Can you help me pick a tune for a nostalgic road trip with friends?,1,The user has a unique preference for album-oriented rock and enjoys both classic and progressive rock albums. They also show an interest in remastered editions and complete greatest hits collections.,Can you help me pick a tune for a nostalgic road trip? Please recommend me some different styles of music.,-1.0,
B00000BIK4,Tales From the Engine Room,Rock | Progressive Rock | Progressive,13.96,4.2,AFOA76IQKFLF6ASR2JN2XOCKKLPA,B000092IR9|B00JREWN2S|B00MHS5738|B0002BGTUW|B001EDKXXG|B00006372V|B00BRLBHNA|B002N7FIPA|B0027LZ48S|B00TEQMKH2,I'm looking for music with complex structures and experimental sounds to enjoy during a thought-provoking evening at home.,1,"The user has a unique preference for live music recordings and collections of singles, as indicated by their interest in albums like 'Live in Rome' and 'Singles 89-95'.",I'm looking for music with complex structures to enjoy during a thought-provoking evening at home. Please recommend me some different styles of music.,-1.0,
B06Y1HQ911,Mussorgsky & Prokofiev,Classical | Chamber Music,12.96,4.4,AGJURDQ5UZ7HLFDZCQZO3VDSFRLA,B00E0H8KAQ|B001DCQJUO|B000001G5H|B000E6UMKI,"I'm interested in a classical chamber music album featuring works by Mussorgsky and Prokofiev, as I'm an adult with a strong appreciation for complex and sophisticated compositions.",-1,"The user has a unique preference for classical music forms such as symphonies, concertos, and etudes, indicating a taste for structured and intricate musical pieces.",Classical chamber music album featuring works by Mussorgsky and Prokofiev.,1.0,Classical chamber music album featuring works by Mussorgsky and Prokofiev
B0028O9V6U,The Best Of Jodeci 20th Century Masters The Millennium Collection,Pop,11.44,4.8,AF4JKINF5X7F7ZTFWT4PVTQWIOTQ,B00005N8Z5|B000003C15|B000003BVC|B01BKXEWJ0|B01BKXEXYO|B016W64AD8|B00A80SEN2|B00000ADG2|B0045DO892|B004NDVJ82|B071W9CWH9,"Can you help me pick a Pop music collection featuring Jodeci's greatest hits from the 20th Century Masters The Millennium Collection series, considering I'm an adult with a strong interest in Pop and R&B, and I prefer curated music experiences?",-1,"The user shows a particular interest in music deals, specifically in the price range of $7 - $10, suggesting a preference for budget-friendly music purchases.",Pick a Pop music collection featuring Jodeci's greatest hits from the 20th Century Masters The Millennium Collection series.,1.0,Pop music collection featuring Jodeci's greatest hits from the 20th Century Masters The Millennium Collection series
B001PKVG5C,Quiet Nights,Bossa Nova | International Music | South & Central America | Brazil,,4.4,AF2JRW7FUL5IDEYCXUGDZNSKKHVQ,B0015LBYMQ|B00NG39OWI|6305610460|B003J7HOHI,"Can you recommend me a tune that blends pop, rock, and singer-songwriter styles for a cultural immersion experience at a social gathering?",3,"The user has a unique preference for music that combines elements of Adult Alternative and Album-Oriented Rock (AOR), indicating a taste for sophisticated and well-crafted musical compositions.","Can you recommend me a tune that blends pop, rock, and singer-songwriter styles? I'm not sure about the specific listening scene.",-1.0,
B0001HAHXW,Me and Mr. Johnson,Blues,7.89,4.7,AFCKRJQAQPYPHZDZWWCKUVOEDM5A,B01MSM5Z67|B015YSGZBK|B009ICQ6KO|B00B08FLPU,I’m searching for an album that’s perfect for a quiet evening of reflection and storytelling.,0,"The user shows a unique preference for music that includes elements of nostalgia and possibly live performances, as indicated by their interest in 'Love For Levon: A Benefit To Save The Barn.'",I’m searching for an album that’s perfect for a quiet evening of reflection.,1.0,quiet evening of reflection
B000066HQC,Untouchables       Explicit Lyrics,Alternative Metal | Metal,8.95,4.8,AHGG33PGVPDULUDO7OQDRXJ34HHA,B000002BHP|B000031XCP|B00005QD4I|B000009QOR|B0000542P6|B000055XGN|B00000JCB2|B0000520WT|B00005EBSJ|B000006UZJ|B00005LW87|B00004SCX4|B00005IA7G|B00005B6HS|B00005056C|B00005K9VW|B000059MJX|B000051TC0|B00005ASN3|B000059M57|B00005LM90|B00004Z459|B00000DFTD|B00000638D|B00000IOOE|B00001ZULV|B000002IGK|B000002J1O|B000002J1S|B00005B5ZU|B000002IJ2|B000002JB3|B000002IXB|B000002I8D|B000002IP1|B000002IG4|B00000IZ90|B00005B7UV,I need a track that’s perfect for channeling intense emotions during a solo jam session.,3,"The user shows a unique preference for music that is both explicit and progressive, as well as a keen interest in deals and affordable pricing in music purchases.",I need a track that’s great for channeling intense emotions during a jam session. I'm not sure about the specific listening scene.,-1.0,
B00000DTUW,B.J. Thomas 20 Greatest Hits,Country,11.28,4.7,AEW36HJXX745LCY4P6TKUHTBT2LA,B000002A46|B000LPRNA4|B000028U0Y|B0000CC6QF|B0002IQMKM|B0000047L4|B0002S947K|B000669GAI|B000SUKPKM|B00005Y8XX|B000WCN7TW|B00005M989|B000002C3Q|B000PMG9G2,Can you suggest a classic music collection for a lively backyard barbecue?,0,"The user shows a particular interest in music deals and budget-friendly options, as indicated by the frequent keyword 'Today's Deals in Music' and 'CDs $7 - $10'. They also have a notable interest in themed music collections, such as Christmas albums and charity compilations.",Can you suggest a classic music collection for a lively backyard barbecue?,1.0,classic music collection for a lively backyard barbecue
B00MIA0KGY,Partners,Pop | Vocal Pop,4.98,4.6,AFFWQOU3E6LZN6LYSDHKJKXNHSHA,B000MV8D10|B0002WZT4S|B0002B163W|B000BYDVWE|B00L5SFSN0,"Can you recommend a pop vocal music album with engaging melodies and harmonies, featuring artists known for their contributions to Pop, Country, and Gospel music, suitable for an adult with a strong interest in classic mid-20th century genres?",-1,"The user shows a unique preference for music collections that highlight 'Greatest Hits' and 'Definitive Collections', indicating a taste for well-curated and comprehensive music anthologies.","Pop vocal music album with engaging melodies and harmonies, featuring artists known for their contributions to Pop, Country, and Gospel music, with classic mid-20th century genres.",4.0,"engaging melodies and harmonies|artists known for their contributions to Pop, Country, and Gospel music|classic mid-20th century genres|Pop vocal music album"
B000W1V45W,The Essential Teddy Pendergrass,Soul | Philly Soul | R&B,13.94,4.8,AGD7TXGPZPZT3M2UPN4HTOWSNGEA,B000002IAK|B00C7CQCAQ|B001EJ1WM6|B000002G3Y,Could you suggest a music collection that helps with emotional healing and memory reconnection for someone who loves mid-20th century tunes?,2,"The user has a unique preference for Psychedelic Rock and Doo Wop, indicating a taste for diverse and eclectic music styles from the past.",Could you suggest a music collection that helps with emotional healing for someone who loves mid-20th century tunes? I’m particularly interested in options that would work for personal reflection and romantic evenings.,2.0,personal reflection|romantic evenings
B0002OERI0,American Idiot Import       Explicit Lyrics,American Punk | Indie & Alternative | Hardcore & Punk,10.0,4.7,AFEM4KE5RFEPU7HMP2REQV6OJQ7Q,B000A7Q27I|B000ANVQ5K|B000AGTQKO|B00004KD44|B000008HH2|B0001Z48OS|B000002JS6|B00000IGQU|B00005AMIH|B00006BTBN|B000008OHS|B000001G1R|B000A9QKN2,Do you know any music that would work well for expressing youthful rebellion?,1,The user has a unique preference for glam and album-oriented rock (AOR) music.,Do you know any music that would work well for expressing rebellion? Please recommend me some different styles of music.,-1.0,
B000BM7U7I,Come & Get It,Pop | Dance Pop,99.0,4.8,AHB3RR375WIU5GJBIJYN7FDRH67Q,B000BEPLWM|B0009R34QQ|B0007M22KM|B0007VUBFQ|B0002I94E8|B000127MP8,Can you help me pick a track for a lively party playlist?,1,The user has a unique preference for music that blends elements of dance pop and adult alternative styles.,Can you help me pick a track for a lively party playlist? Please recommend me some different styles of music.,-1.0,
