id,title,category,price,rating,user_id,remaining_interaction_string,query,classification,preferences,new_query,target_count,targets,primary_target_id,hit_rate,mrr,ndcgs,fail,pattern_used,direct_hr10,direct_mrr,direct_ndcg
2460,JoÃÂ£o Gilberto,jazz brazilian mpb bossa nova love it brazil aana brasil world brazilian jazz,0.0,4.0,1291,1935|917|285|928|192,"I enjoy listening to artists like Jamiroquai, Nina Simone, Destiny's Child, Bob Marley, George Michael, Shakira. I generally like funk electronic female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jamiroquai, Nina Simone, Destiny's Child, Bob Marley, George Michael","I enjoy listening to artists like Jamiroquai, Nina Simone, Destiny's Child, Bob Marley, George Michael, Shakira. I generally like funk electronic female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,2460|95|67|1764|2277|985,2460,0.5,1.0,0.941981805893399,0,template_11,0,0.0,0.0
546,The Ting Tings,indie electronic indie rock electro pop female vocalists british pop dance elect,0.0,4.0,1292,969|523|4294|1684|2606,"I enjoy listening to artists like Jennifer Lopez, The Rolling Stones, Alexz Johnson, Pat Benatar, Jessica Simpson, The Jimi Hendrix Experience. I generally like pop dance rock legends canadian music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jennifer Lopez, The Rolling Stones, Alexz Johnson, Pat Benatar, Jessica Simpson","I enjoy listening to artists like Jennifer Lopez, The Rolling Stones, Alexz Johnson, Pat Benatar, Jessica Simpson, The Jimi Hendrix Experience. I generally like pop dance rock legends canadian music. Can you recommend similar music artists I might enjoy?",1,546|4704|908|681|1400|1639,546,0.5,1.0,0.9318171001351273,0,template_11,0,0.0,0.0
209,My Chemical Romance,rock alternative emo punk rock pop rock punk covers pop halloween alternative ro,0.0,4.0,1293,2380|499|930|166|1104,"I enjoy listening to artists like Nirvana, Nickelback, Adema, Escape The Fate, HorrorPops, Avril Lavigne. I generally like grunge alternative specials to rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Nirvana, Nickelback, Adema, Escape The Fate, HorrorPops","I enjoy listening to artists like Nirvana, Nickelback, Adema, Escape The Fate, HorrorPops, Avril Lavigne. I generally like grunge alternative specials to rock music. Can you recommend similar music artists I might enjoy?",1,209|1179|371|1854|378|1672,209,0.3,1.0,0.5374517914100283,0,template_11,1,0.16666666666666666,0.2061
209,My Chemical Romance,rock alternative emo punk rock pop rock punk covers pop halloween alternative ro,0.0,4.0,1294,4491|2025|71|292|1447,"I enjoy listening to artists like Allison Iraheta, Miley Cyrus, Franz Ferdinand, A Rocket to the Moon, The All-American Rejects, Marina & the Diamonds. I generally like pop indie electro alternative rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Allison Iraheta, Miley Cyrus, Franz Ferdinand, A Rocket to the Moon, The All-American Rejects","I enjoy listening to artists like Allison Iraheta, Miley Cyrus, Franz Ferdinand, A Rocket to the Moon, The All-American Rejects, Marina & the Diamonds. I generally like pop indie electro alternative rock music. Can you recommend similar music artists I might enjoy?",1,209|681|291|679|304|686,209,1.0,1.0,1.0,0,template_11,0,0.0,0.0
441,Joy Division,new wave 80s post-punk genious scholes song zadrotstvo ohm sweet ohm alternative,0.0,4.0,1295,428|1090|632|1515|81,"I enjoy listening to artists like Bob Dylan, Rock Rocket, Weezer, blink-182, Death from Above 1979, Daft Punk. I generally like folk singer-songwriter alternative rock autumn music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Bob Dylan, Rock Rocket, Weezer, blink-182, Death from Above 1979","I enjoy listening to artists like Bob Dylan, Rock Rocket, Weezer, blink-182, Death from Above 1979, Daft Punk. I generally like folk singer-songwriter alternative rock autumn music. Can you recommend similar music artists I might enjoy?",1,441|439|615|1048|230|207|154,441,0.6,1.0,0.6995722321985557,0,template_11,0,0.0,0.0
815,Killswitch Engage,metal rock metalcore hardcore melodic death metal melodic metalcore powerful kil,0.0,4.0,1296,811|1131|2969|4971|920,"I enjoy listening to artists like King Crimson, The Black Dahlia Murder, Pink Floyd, Cannibal Corpse, Behemoth, Insomnium. I generally like progressive rock melodic death psychedelic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: King Crimson, The Black Dahlia Murder, Pink Floyd, Cannibal Corpse, Behemoth","I enjoy listening to artists like King Crimson, The Black Dahlia Murder, Pink Floyd, Cannibal Corpse, Behemoth, Insomnium. I generally like progressive rock melodic death psychedelic music. Can you recommend similar music artists I might enjoy?",1,815|812|186|2963|2374|813,815,0.3,1.0,0.8441659685387378,0,template_11,0,0.0,0.0
67,Madonna,pop dance electronic pop dance female vocalists electropop hot guilty pleasures ,0.0,4.0,1298,1444|458|4562|2437|1447,"I enjoy listening to artists like Jordin Sparks, Ne-Yo, Mike Posner, Usher, Aly & AJ, Hannah Montana. I generally like rnb american hip-hop pop dance music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jordin Sparks, Ne-Yo, Mike Posner, Usher, Aly & AJ","I enjoy listening to artists like Jordin Sparks, Ne-Yo, Mike Posner, Usher, Aly & AJ, Hannah Montana. I generally like rnb american hip-hop pop dance music. Can you recommend similar music artists I might enjoy?",1,67|299|1459|330|907|1489|292,67,0.4,1.0,0.6533933590057491,0,template_11,0,0.0,0.0
291,Kelly Clarkson,pop female vocalists amazing voice american idol miserable female vocalist pop r,0.0,4.0,1299,2544|67|802|318|344,"I enjoy listening to artists like Lady Antebellum, BeyoncÃÂ©, Doro, Paris Hilton, Iron Maiden, Xandria. I generally like country legend love heavy metal music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Lady Antebellum, BeyoncÃÂ©, Doro, Paris Hilton, Iron Maiden","I enjoy listening to artists like Lady Antebellum, BeyoncÃÂ©, Doro, Paris Hilton, Iron Maiden, Xandria. I generally like country legend love heavy metal music. Can you recommend similar music artists I might enjoy?",1,291|378|340|289|2044|1114,291,0,0,0,1,template_11,0,0.0,0.0
310,Nelly Furtado,folk latin pop dance hip-hop female vocalists 00s sexy party guilty pleasures ca,0.0,4.0,13,547|548|325|349|461,"I enjoy listening to artists like BeyoncÃÂ©, Katy Perry, Hilary Duff, Taylor Swift, Cheryl Cole, Evanescence. I generally like legend love pop dance singer-songwriter music. Can you recommend similar music artists I might enjoy?",1,"The user likes: BeyoncÃÂ©, Katy Perry, Hilary Duff, Taylor Swift, Cheryl Cole","I enjoy listening to artists like BeyoncÃÂ©, Katy Perry, Hilary Duff, Taylor Swift, Cheryl Cole, Evanescence. I generally like legend love pop dance singer-songwriter music. Can you recommend similar music artists I might enjoy?",1,310|55|67|333|89|298,310,0.4,1.0,0.829265419755257,0,template_11,0,0.0,0.0
362,A Fine Frenzy,indie female vocalists singer-songwriter piano chillout alternative acoustic bea,0.0,4.0,130,701|333|3129|285|2094,"I enjoy listening to artists like Toni Braxton, Natasha Bedingfield, The Veronicas, Tori Amos, Girls Aloud, Whitney Houston. I generally like female vocalists pop dance electropop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Toni Braxton, Natasha Bedingfield, The Veronicas, Tori Amos, Girls Aloud","I enjoy listening to artists like Toni Braxton, Natasha Bedingfield, The Veronicas, Tori Amos, Girls Aloud, Whitney Houston. I generally like female vocalists pop dance electropop music. Can you recommend similar music artists I might enjoy?",1,362|288|295|257|289|1441,362,0.5,1.0,0.7184443872870506,0,template_11,0,0.0,0.0
257,Mariah Carey,rnb soul legend holiday soundtrack guilty pleasures covers christmas blend diva ,0.0,4.0,1300,291|906|306|374|2521,"I enjoy listening to artists like Sugababes, Geri Halliwell, Avril Lavigne, Dido, Rouge, Kris Allen. I generally like rnb ballad pop dance rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Sugababes, Geri Halliwell, Avril Lavigne, Dido, Rouge","I enjoy listening to artists like Sugababes, Geri Halliwell, Avril Lavigne, Dido, Rouge, Kris Allen. I generally like rnb ballad pop dance rock music. Can you recommend similar music artists I might enjoy?",1,257|55|3324|466|67|289|2102,257,0.6,1.0,0.9279641043683683,0,template_11,0,0.0,0.0
2102,Ã¥ÂÂÃ§ÂÂ°Ã¤Â¾ÂÃ¦ÂÂª,j-pop performer entertainer jpop taboo pop female vocalists sexy japanese j-cuti,0.0,4.0,1301,1601|157|389|3488|292,"I enjoy listening to artists like The Bird and The Bee, Cansei de Ser Sexy, Paris Hilton, No Doubt, Ashley Tisdale, CÃÂ©line Dion. I generally like electronic pop indie female rnb music. Can you recommend similar music artists I might enjoy?",1,"The user likes: The Bird and The Bee, Cansei de Ser Sexy, Paris Hilton, No Doubt, Ashley Tisdale","I enjoy listening to artists like The Bird and The Bee, Cansei de Ser Sexy, Paris Hilton, No Doubt, Ashley Tisdale, CÃÂ©line Dion. I generally like electronic pop indie female rnb music. Can you recommend similar music artists I might enjoy?",1,2102|906|340|89|67|289|524,2102,0.45,1.0,0.732237331866845,0,template_11,0,0.0,0.0
355,Jason Mraz,rock alternative marisa mix singer-songwriter acoustic pop easy listening love a,0.0,4.0,1302,366|190|1048|903|1515,"I enjoy listening to artists like Amos Lee, Regina Spektor, Explosions in the Sky, Kate Nash, PJ Harvey, Duffy. I generally like sxsw2006 marisa mix post-rock experimental music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Amos Lee, Regina Spektor, Explosions in the Sky, Kate Nash, PJ Harvey","I enjoy listening to artists like Amos Lee, Regina Spektor, Explosions in the Sky, Kate Nash, PJ Harvey, Duffy. I generally like sxsw2006 marisa mix post-rock experimental music. Can you recommend similar music artists I might enjoy?",1,355|2277|1556|1424|439|227,355,0.1,1.0,0.43067655807339306,0,template_11,0,0.0,0.0
533,Oasis,rock alternative indie electronica british seen live britpop top scholes song th,0.0,4.0,1303,964|1510|418|173|1504,"I enjoy listening to artists like A Silver Mt. Zion, Kings of Leon, Travis, Broken Social Scene, Andrew Bird, Morrissey. I generally like post rock indie specials to music. Can you recommend similar music artists I might enjoy?",1,"The user likes: A Silver Mt. Zion, Kings of Leon, Travis, Broken Social Scene, Andrew Bird","I enjoy listening to artists like A Silver Mt. Zion, Kings of Leon, Travis, Broken Social Scene, Andrew Bird, Morrissey. I generally like post rock indie specials to music. Can you recommend similar music artists I might enjoy?",1,533|217|416|154|615|429|441,533,0.55,1.0,0.9795377110929339,0,template_11,0,0.0,0.0
89,Lady Gaga,pop electronic dance female vocalist pop dance female vocalists singer-songwrite,0.0,4.0,1304,464|292|1452|344|1429,"I enjoy listening to artists like Jay Sean, OneRepublic, Wanessa, EsmÃÂ©e Denters, Basshunter, [unknown]. I generally like rnb electro rock alternative pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Jay Sean, OneRepublic, Wanessa, EsmÃÂ©e Denters, Basshunter","I enjoy listening to artists like Jay Sean, OneRepublic, Wanessa, EsmÃÂ©e Denters, Basshunter, [unknown]. I generally like rnb electro rock alternative pop music. Can you recommend similar music artists I might enjoy?",1,89|333|2020|4811|1428|1458|646,89,0.45,1.0,0.8974658353698982,0,template_11,0,0.0,0.0
300,Katy Perry,pop pop rock alternative rock electro pop indie pop katy perry dance female voca,0.0,4.0,1305,689|306|352|686|349,"I enjoy listening to artists like Kanye West, 4minute, Madonna, Aretha Franklin, Kelly Clarkson, Natasha Bedingfield. I generally like hip-hop rap female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Kanye West, 4minute, Madonna, Aretha Franklin, Kelly Clarkson","I enjoy listening to artists like Kanye West, 4minute, Madonna, Aretha Franklin, Kelly Clarkson, Natasha Bedingfield. I generally like hip-hop rap female vocalists pop music. Can you recommend similar music artists I might enjoy?",1,300|292|679|1037|288|89,300,0.2,1.0,0.38162168437253385,0,template_11,0,0.0,0.0
257,Mariah Carey,rnb soul legend holiday soundtrack guilty pleasures covers christmas blend diva ,0.0,4.0,1308,2024|89|296|253|251,"I enjoy listening to artists like Cyndi Lauper, A Fine Frenzy, Alanis Morissette, Ke$ha, Natasha Bedingfield, Within Temptation. I generally like 80s pop indie female electronic music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Cyndi Lauper, A Fine Frenzy, Alanis Morissette, Ke$ha, Natasha Bedingfield","I enjoy listening to artists like Cyndi Lauper, A Fine Frenzy, Alanis Morissette, Ke$ha, Natasha Bedingfield, Within Temptation. I generally like 80s pop indie female electronic music. Can you recommend similar music artists I might enjoy?",1,257|157|2523|299|289|295|292,257,0,0,0,1,error,0,0.0,0.0
881,Kyuss,stoner rock rock heavy metal desert rock midnight where the day begins space roc,0.0,4.0,1309,4356|1977|614|220|1240,"I enjoy listening to artists like Eagles of Death Metal, Mr. Bungle, Monster Magnet, Radiohead, Beck, Pink Floyd. I generally like songs for lastfm hipster rock music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Eagles of Death Metal, Mr. Bungle, Monster Magnet, Radiohead, Beck","I enjoy listening to artists like Eagles of Death Metal, Mr. Bungle, Monster Magnet, Radiohead, Beck, Pink Floyd. I generally like songs for lastfm hipster rock music. Can you recommend similar music artists I might enjoy?",1,881|867|2698|436|512|599,881,0.2,1.0,0.5313649407416648,0,template_11,0,0.0,0.0
2127,The Turtles,classic rock 60s classic pop sunshine pop 60s rock oldies eldad for work psyched,0.0,4.0,1310,1580|2265|2276|2442|2815,"I enjoy listening to artists like Tom Waits, Mariah Carey, Marisa Monte, Avril Lavigne, Taylor Swift, Miley Cyrus. I generally like autumn 80s rnb soul female music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Tom Waits, Mariah Carey, Marisa Monte, Avril Lavigne, Taylor Swift","I enjoy listening to artists like Tom Waits, Mariah Carey, Marisa Monte, Avril Lavigne, Taylor Swift, Miley Cyrus. I generally like autumn 80s rnb soul female music. Can you recommend similar music artists I might enjoy?",1,2127|289|2467|498|2786,2127,0.1,1.0,1.0,0,template_11,0,0.0,0.0
257,Mariah Carey,rnb soul legend holiday soundtrack guilty pleasures covers christmas blend diva ,0.0,4.0,1311,317|485|279|299|6562,"I enjoy listening to artists like Agnieszka ChyliÃÂska, JoJo, VV Brown, ChyliÃÂska, P!nk, Adele. I generally like electronic pop rnb teen indie music. Can you recommend similar music artists I might enjoy?",1,"The user likes: Agnieszka ChyliÃÂska, JoJo, VV Brown, ChyliÃÂska, P!nk","I enjoy listening to artists like Agnieszka ChyliÃÂska, JoJo, VV Brown, ChyliÃÂska, P!nk, Adele. I generally like electronic pop rnb teen indie music. Can you recommend similar music artists I might enjoy?",1,257|332|287|1937|301,257,0.35,1.0,0.7982405815228467,0,template_11,0,0.0,0.0
